phase,condition,env_name,episode,seed,success,steps,elapsed_s,video_path,actions_path
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,0,0,False,1100,116.8904222138226,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_00_failure.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_00_failure_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,1,1,True,682,55.56395671144128,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_01_success.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_01_success_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,2,2,True,655,55.27112105675042,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_02_success.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_02_success_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,3,3,True,630,56.43554709665477,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_03_success.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_03_success_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,4,4,False,1100,92.51055513881147,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_04_failure.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_04_failure_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,5,5,False,1100,89.2228326331824,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_05_failure.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_05_failure_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,6,6,False,1100,91.56738902814686,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_06_failure.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_06_failure_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,7,7,False,1100,87.03852942213416,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_07_failure.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_07_failure_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,8,8,False,1100,98.8543090801686,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_08_failure.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_08_failure_actions.npz
explore_lpf_alpha_v5,overlap_stride8_lpf07,bimanual_microwave_cook,9,9,False,1100,98.79997389391065,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_09_failure.mp4,ORIGINAL_RESULT_ROOT/explore_lpf_alpha_v5/overlap_stride8_lpf07/bimanual_microwave_cook/episode_09_failure_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,0,0,True,803,100.13922124542296,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_00_success.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_00_success_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,1,1,True,717,66.9823178127408,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_01_success.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_01_success_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,2,2,True,676,65.03061798773706,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_02_success.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_02_success_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,3,3,True,810,70.92540312185884,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_03_success.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_03_success_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,4,4,False,1100,90.29410909116268,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_04_failure.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_04_failure_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,5,5,False,1100,90.74396567232907,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_05_failure.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_05_failure_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,6,6,False,1100,88.61945172399282,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_06_failure.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_06_failure_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,7,7,False,1100,90.59760847501457,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_07_failure.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_07_failure_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,8,8,False,1100,90.1545710992068,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_08_failure.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_08_failure_actions.npz
explore_stride8_controls_v5,overlap_stride8,bimanual_microwave_cook,9,9,False,1100,84.7863602116704,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_09_failure.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8/bimanual_microwave_cook/episode_09_failure_actions.npz
explore_stride8_controls_v5,overlap_stride8_lpf03,bimanual_microwave_cook,0,0,False,1100,115.138129780069,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8_lpf03/bimanual_microwave_cook/episode_00_failure.mp4,ORIGINAL_RESULT_ROOT/explore_stride8_controls_v5/overlap_stride8_lpf03/bimanual_microwave_cook/episode_00_failure_actions.npz
